job_id,title,company,scale,salary,experience,education,location,keyword,city,city_code,url,jd,hr_active_time,hr_title,confirmed,performed,button_text,confirmed_at,source_run_id
25fd17132140d7520nV539u7FldV,AI全栈开发工程师,上海蓬海涞讯,,15-30K,1-3年,本科,上海徐汇区枫林国际中心Ⅱ12楼,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/25fd17132140d7520nV539u7FldV.html,"一、岗位定位
作为医疗行业智能体应用的工程基⽯与系统架构核⼼，负责将AI模型能⼒转化为高可用、可扩展、可交付的产品与服务。将主导智能体服务的前后端开发、系统集成与性能优化，确保技术架构的稳健性。
⼆、核心职责
1.以AI编程为核心生产力，快速完成前后端AI应用开发，将需求落地为可交付系统，在真实应用场景中总结AI编程方法，提升工程效率与交付质量，推动团队效能提升。
2.负责业务智能体（如绩效、成本、人力资源等）的开发与部署，保障服务高可用。
3.实现智能体间的轻量级通信协议以及平台统一的API网关、权限控制与监控体系。
4.与AI应用工程师紧密协作，完成AI模型的服务化封装、接口设计与性能调优，解决工程化落地中的技术挑战。
三、任职要求
1.学历背景：计算机科学、软件工程相关专业本科及以上学历，具备扎实的计算机基础。
2.技术基础： 精通 Python 及至少一种后端框架（FastAPI/Django/Flask），熟悉架构设计、微服务、高可用等。
3.AI工具掌握：深度使用Claude/Copilot/Codex等工具，具备高质量Prompt编写能力。
4.项目经验： 拥有1年以上开发经验，有将AI/数据系统产品化并成功上线的完整项目经历。
5.核心能力： 具备工程化思维和产品意识，对代码质量、系统稳定性和用户体验有极高要求。
加分项： 
有医疗信息化系统或AI智能体相关项目开发经验者优先。
对大模型应用开发有浓厚兴趣，了解智能体开发框架者优先。",刚刚活跃,"上海蓬海涞讯
·
HRBP",True,True,继续沟通,1783375345.518451,6ba55aabaccf4cc39a2fae68cb85dbf1
95997997d884864f0nF-3dS5E1BX,ai开发工程师,生特瑞,,12-13K,1-3年,本科,上海长宁区鑫达商务楼1号楼,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/95997997d884864f0nF-3dS5E1BX.html,"AI算法研发：负责人工智能算法的需求分析、方案设计、数据工程、开发、测试及实施落地；参与建筑领域AI算法的研究与开发，包括计算机视觉、NLP等⽅向；模型优化与部署：
负责AI模型的训练、优化和⼯程化部署；设计并实现⾯向建筑、城市空间的深度学习算法，提升模型的二维/三维空间理解、生成与推理能⼒；
大模型应用：负责大模型应用的需求分析、方案设计、数据工程、开发、测试与实施落地；
学历专业：统招本科及以上学历，计算机科学、人工智能、软件工程、电子信息、智能建造、土木工程、建筑学等相关专业。
工作经验：1-3年AI开发相关工作经验，有实际落地项目经验者优先；
编程能力：精通Python编程，熟练使用主流深度学习框架（如PyTorch、TensorFlow等；熟悉主流大模型架构（如Transformer、Diffusion Models、VAE、LLaMA、Stable Diffusion、ControlNet等）",3日内活跃,"生特瑞
·
HR",True,True,继续沟通,1783375394.259933,6ba55aabaccf4cc39a2fae68cb85dbf1
9e884bb4325d092c0nBz29-_GFRT,ai开发工程师,创昱达信息,,11-14K,1-3年,本科,上海虹口区金融街(海伦)中心1,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/9e884bb4325d092c0nBz29-_GFRT.html,"1、负责AI类系统的架构设计、核心模块开发与性能优化，保障系统的高可用和可扩展性；
2、结合保险业务场景，完成需求分析、任务拆解、流程编排、工具接⼊及能⼒优化
3、负责AI相关的应⽤落地，包括但不限于：Prompt 设计、知识库检索、工具调用、⼯作流编排、智能体开发、RAG系统构建、结果优化及模型微调与推理加速；
4、推动智能体与业务系统、知识库、第三方平台的集成联调，支撑项目上线与交付实施。
5、跟踪LLM技术生态与Agent框架的发展，将前沿技术应用于实际业务场景。
1、本科以上学历，计算机、软件工程、人工智能、数据科学等相关专业，具备扎实的计算机基础与系统设计能力；
2、精通JAVA、PYTHON，拥有大型分布式系统架构设计与开发实战经验；
3、熟悉LLM技术生态，了解模型微调、推理优化等关键技术原理；
4、熟悉 Prompt 设计、RAG、知识库检索、工作流编排、函数调用 / 工具调用等常见能力，有实际项目经验者优先。
5、对AI技术应用落地有深刻理解，具备完整的AI智能体或AI系统开发经验者优先；
6、有 Agent 应用、AI 产品、LLM 应用研发经验者优先，能够理解并落地大模型应用的基本开发范式。
7、熟悉至少一种 AI 应用开发框架或平台，如 LangChain、Dify、Coze、FastGPT 等，有相关项目实践经验者优先。
8、具备较强的逻辑分析能力；具备创新思维与快速学习能力，对技术与业务保持高度好奇心；
9、具备出色的书面表达、沟通协调和团队协作能力，具备强烈的问题导向和目标驱动意识； 工作踏实严谨，具备产品思维和用户体验意识。",今日活跃,"创昱达信息
·
招聘专员",True,True,继续沟通,1783375475.631414,6ba55aabaccf4cc39a2fae68cb85dbf1
af25a69a7721323703F72Nu_FFBQ,AI全栈开发工程师（初级/中级）,森松制药,,11-15K·14薪,1-3年,本科,上海浦东新区上海森松制药设备工程有限公司,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/af25a69a7721323703F72Nu_FFBQ.html,"加入我们，成为改变制造业未来的AI先锋！
一、公司背景
我们是一家深耕制造业多年的集团公司，正在全面推进智能化转型，组建一支高潜力、强执行力的AI创新团队，目标是通过AI技术赋能传统制造流程，实现降本增效、智能升级的战略目标。
我们需要的是既懂技术、又懂业务的全栈开发人才，能够快速融入各业务部门，挖掘AI应用机会，并将想法落地为实际成果。
二、我们在寻找谁？
岗位：AI全栈开发工程师（初级/中级）
学历要求：
· 本科及以上学历，计算机相关专业优先，其他理工科背景也可考虑；
· 不苛求多年经验，但期待你具备良好的学习能力和成长潜力。
三、核心能力要求（我们更看重这些）
1. 扎实的技术基础
· 熟练掌握至少一种主流编程语言（如 Python、JavaScript、Java），能独立完成前后端开发任务；
· 熟悉常用算法与数据结构，具备良好的编码习惯和调试能力；
· 了解数据库操作（SQL 或 NoSQL），能进行数据建模与查询优化；
· 掌握 Git 等版本控制工具，具备基本的协同开发意识和能力。
2. 持续学习能力与技术热情
· 对新技术充满好奇心，能主动学习新知识并在项目中实践；
· 关注 AI 领域发展动态，愿意尝试机器学习、自然语言处理等前沿方向；
· 有开源项目贡献或技术博客者优先。
3. 良好的沟通与协作能力
· 能与非技术人员高效沟通，把复杂的技术方案讲清楚；
· 善于倾听，能准确捕捉业务部门的真实需求；
· 在跨部门合作中展现主动性与责任感。
4. 解决问题的能力
· 面对挑战不退缩，能从复杂问题中抽丝剥茧，提出可行解决方案；
· 有较强抗压能力，能在多任务压力下保持高质量输出。
5. 团队合作与责任意识
· 有集体荣誉感，愿意为团队目标努力；
· 能够与不同背景的同事建立良好关系，共同推进项目进展。
四、加分项（不是必须，但会让你脱颖而出）：
· 参与过完整项目开发，熟悉敏捷开发流程；
· 对人工智能有一定了解，包括但不限于机器学习、深度学习、NLP 等方向；
· 有 AI 模型训练、调优或部署经验；
· 英语听说读写流利，能参与海外项目对接；
· 对制造业场景有初步研究，例如：生产排程优化、质量检测自动化、竣工资料管理等。
五、你将负责什么？（核心职责）
AI调研与探索：
协助开展行业AI趋势调研，识别适合我们业务的AI技术路径；
AI应用开发与落地：
根据业务需求，参与AI应用的设计、开发、测试与上线全过程；
跨部门协同与支持：
深入各业务部门，理解痛点与需求，提供技术支持与解决方案建议；
总结汇报与文档沉淀：
定期总结工作成果，形成可复用的方法论和文档，向管理层及业务部门汇报；
灵活应对临时任务：
配合团队完成其他突发性任务，快速响应业务变化和技术挑战。
六、我们能为你提供什么？
系统化培训体系：
包括 AI 技术基础、制造业业务流程、项目管理与软技能提升课程；
实战成长机会：
表现优异者将有机会主导模块开发、参与核心项目，甚至带领小组成长；
国际化发展空间：
若你英语优秀，有机会参与海外分公司项目，拓展国际视野；
一个真正能发挥价值的舞台：
在这里，你不仅是开发者，更是企业智能化变革的推动者。
七、如果你是这样的人：
· 渴望用技术解决真实世界的问题；
· 愿意走出舒适区，深入一线业务；
· 相信 AI 能带来效率的飞跃；
· 希望在一个高速成长的团队中实现自我突破；
那么，欢迎你加入我们，一起开启这场制造业智能化变革之旅！",今日活跃,"森松制药
·
招聘者",True,True,继续沟通,1783375530.1132312,6ba55aabaccf4cc39a2fae68cb85dbf1
ad200a57a03b68b103N-2Ni4EFBS,ai工程师,乔山健康科技,,15-25K,1-3年,本科,上海嘉定区乔山健身器材(上海)有限公司宝钱公路4500号,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/ad200a57a03b68b103N-2Ni4EFBS.html,"岗位职责：
1.需求分析-对接生产基地需求，输出技术方案文档（含SOP迁移/多语言⽀持等场景）
2.第三⽅系统集成-配置并调试： 云⽂档解析服务、知识检索API、 基础问答机器人
3.轻量级设计-绘制系统流程图/API接口文档，确保技术⽅案落地
4.用户支持-培训基地人员使用知识库工具，收集反馈优化体验
任职资格：
教育：计算机/信息管理/大数据/数据分析专业类本科
经验：
- 1-2年IT系统开发/集成经验
-02至少1个云服务集成项目（AWS/Azure/阿里云）
- 能独立完成API对接调试（提供GitHub示例）
- 熟悉Dify 、LangChain 、coze、RAGFlow等AI应用开发工具
- 理解LLM、提示词工程、机器学习基础
技术栈：
- 熟悉Langchain等AI开发框架，有RAG、AI Agent 、知识图谱等相关实战开发经验者优先",刚刚活跃,"乔山健康科技
·
人事课长",True,True,继续沟通,1783375691.310266,6ba55aabaccf4cc39a2fae68cb85dbf1
71cb3f017ee2f14403J_2di-EVNW,AI机器狗系统软件工程师,协创数据,,18-28K,1-3年,本科,上海浦东新区张江科学之门T2(模力·场)育仁路188弄1号1701室,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/71cb3f017ee2f14403J_2di-EVNW.html,"工作职责
​​1.、设计并实现机器狗的核心软件框架（如基于ROS 2的模块化系统），支持运动控制、环境感知、决策规划等模块的高效协同。
​​算法工程化落地​​
2、对接算法团队，将SLAM、导航、行为控制、计算机视觉等模型集成到嵌入式平台，优化实时性与资源占用。
​3、开发用户级功能（如自主避障、路径规划、交互响应），构建API/SDK供上层应用调用。
4、解决跨平台兼容性问题，提升系统稳定性与鲁棒性，实现内存/算力瓶颈突破。
基本要求
1、计算机、机器人等相关专业本科及以上学历。
2、精通 ​​C++17/20​​ 与 ​​Python​​，熟悉现代CMake构建系统
3、深入掌握 ROS 2​​ 中间件框架及其DDS通信机制
4、精通Linux操作系统，熟悉TCP/UDP，DDS等协议栈调优
5、熟悉算法部署，如TensorRT部署经验，CUDA加速优化
加分项：
1、熟悉边缘计算与嵌入式AI优化（如TensorRT、ONNX Runtime），有Jetson平台开发经验者优先。
2、对新技术有强烈探索欲，具备技术原理深度剖析能力。
3、对机器人原理有较深入的理解，精通机器人软件架构",今日活跃,"协创数据
·
招聘者",True,True,继续沟通,1783375749.570389,6ba55aabaccf4cc39a2fae68cb85dbf1
a5c228bc3f27d5870nB-2tW6EVFV,初级运筹优化算法工程师（AI方向）,仁维软件,,11-20K,1-3年,本科,上海宝山区华滋奔腾大厦A栋1902,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/a5c228bc3f27d5870nB-2tW6EVFV.html,"岗位职责：
1.参与业务问题的优化建模，调用Gurobi/CPLEX/OR-Tools等求解器完成求解，输出规范的算法模块。
2.在指导下学习并应用建模技巧（如线性化转换、约束强化等），逐步建立对求解器行为的理解。
3.参与LLM与运筹系统结合的开发⼯作，如结果解读提⽰词设计、对话式参数调整接口实现等。
4.使⽤Python和SQL完成数据提取、清洗与特征构建。
5.编写技术文档，参与项目复盘。
任职要求：
1、本科及以上学历，运筹学、⼯业工程、管理科学与工程、计算机、应用数学等相关专业
2、对线性规划、整数规划有系统学习，能独立完成中小规模问题建模与求解。
3、有LLM应用的基础认知或实践经验，如调用API、编写Prompt等。
4、熟练掌握Python，熟悉Pandas/NumPy，代码规范。
5、掌握Linux基本操作，能编写常规SQL。
6、对自己做过的项目能说清建模过程和求解思路。",本周活跃,"仁维软件
·
hr",True,True,继续沟通,1783375776.8742762,6ba55aabaccf4cc39a2fae68cb85dbf1
af07b9c1e6ad6a1b0nB40tq4E1FT,AI工程师,惠生集团,,15-25K·16薪,1-3年,本科,上海浦东新区惠生中心总部,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/af07b9c1e6ad6a1b0nB40tq4E1FT.html,"工作内容：
1.数据治理与安全管控：负责企业AI相关核心业务数据的梳理、采集、清洗、归一化及标注⼯作，配合合作团队完成数据预处理；制定AI数据安全管理制度及泄露防控预案，规范数据使⽤、存储、传输全流程，排查数据泄露风险点，防范数据泄露及合规风险，保障AI模型训练及应⽤的数据质量与数据安全。
2.AI应用落地与业务融合：推动AI技术与企业业务场景的深度融合，优化AI应用流程及功能设计，制定AI应⽤效果验证标准，跟踪应用效果，收集业务反馈，自主或联合完成功能优化、效果迭代，挖掘新的AI应用场景，实现AI价值转化。
3.维护与迭代优化：负责企业AI平台、模型的日常运维工作，排查常见运行故障，完成数据备份、系统升级、漏洞修复；根据企业业务发展及行业技术进步，提出AI应用优化建议，自主完成小范围迭代，对接合作方完成大规模升级，沉淀AI落地经验及标准化操作规范。
4.AI软硬件环境搭建与维护：负责企业AI相关软硬件环境（服务器、AI框架、图数据库、向量库等）的搭建、调试、日常维护及升级工作，保障AI项目开发、测试、运行的稳定环境，解决环境相关技术难题。
5.AI课题落地：独立或主导完成企业AI课题，从需求拆解、方案设计、开发测试到上线落地，全程负责并确保课题达成预期目标。
6.企业内AI技术支持与辅导：为参与AI工作的业务部门人员、提供技术支持和辅导，提升企业内部AI队伍的整体技术水平。
任职资格：
1.本科及以上学历，计算机、人工智能、数据科学、软件工程等相关专业，1-3年相关工作经验（在校期间有AI项目经验者可放宽）。
2.了解工程领域知识（化工、机械、建筑等相关行业优先），熟悉AI工程知识管理、知识图谱、智能检索等相关场景者优先。
3. 掌握Python、TensorFlow/PyTorch等深度学习框架，熟悉自然语言处理（NLP）、LangChain、Neo4j、Milvus/FAISS、知识图谱、机器学习等核心算法及主流大语言模型API。
4.数据能力：具备扎实的数据治理基础，熟练掌握数据清洗、去重、归一化、标注等方法，能独立完成高质量数据预处理工作；熟悉数据安全相关规范及法律法规，具备AI场景下数据泄露防控意识和实操能力，能有效落实数据泄露管控要求，防范数据安全风险。
5.运维能力：具备AI软硬件环境搭建、维护及升级经验，熟悉Linux系统、Docker容器部署，能排查常见的环境及系统故障，保障AI平台稳定运行。
6.具备良好的英语沟通能力和专业领域英文阅读能力。
7.认同企业AI队伍建设模式，具备较强的责任心、学习能力和团队协作精神，能主动对接内部各部门，高效完成各项工作任务。
8.具备良好的沟通表达能力和问题解决能力，能清晰传递技术需求、解答内部人员疑问，协调和配合外部团队推进项目落地。",刚刚活跃,"惠生集团
·
HR",True,True,继续沟通,1783375876.124898,6ba55aabaccf4cc39a2fae68cb85dbf1
2192ce0fcbc55fab0nd43tq_E1tU,后端开发（大数据研发工程师）,友塔游戏,,15-20K·14薪,在校/应届,本科,上海长宁区金虹桥国际中心北楼,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/2192ce0fcbc55fab0nd43tq_E1tU.html,"主要职责
1. 参与设计并开发公司核心数据基础设施，包括但不限于高效数据接入、分布式实时计算（基于Dataflow/Beam）、标签系统、特征库及AB实验平台等；
2. 负责数据应用平台和AI应⽤平台的后端服务开发，⽀持业务部门进⾏分析、决策与智能化应用；
3. 参与实时推理服务与大模型（LLM）/RAG技术的⼯程化部署与优化，推动前沿AI技术在业务场景中的应用；
4. 参与AI Coding等内部效率工具的研发，通过技术手段提升团队整体开发效率和质量；
5. 协助构建并完善数据治理体系，保障数据全链路的质量、稳定性和安全性。
任职要求
1. 本科及以上学历，计算机科学或相关专业背景；
2. 具备扎实的编程基础，熟练掌握至少一种常用编程语言，代码风格良好，熟悉常见的数据结构和算法；
3. 理解操作系统、计算机网络和数据库的基本原理，对分布式系统有基本了解；
4. 对大数据和AI技术充满热情，具备优秀的快速学习能力、分析并解决问题的能力；
5. 拥有良好的沟通能力和团队协作精神，做事积极主动，责任心强。",刚刚活跃,"友塔游戏
·
hr",True,True,继续沟通,1783376037.571274,6ba55aabaccf4cc39a2fae68cb85dbf1
3b4ef2c8be8afc4a0nV53d60GFVV,AI算法研究工程师,上海柏楚,,15-25K·17薪,在校/应届,本科,上海闵行区上海柏楚电子科技股份有限公司智造产业园上海市闵行区兰香湖南路1500号,AI应用开发,上海,101020100,https://www.zhipin.com/job_detail/3b4ef2c8be8afc4a0nV53d60GFVV.html,"岗位职责：
1.AI算法研发:研发AI算法攻克工业软件领域的技术难题。
2.项目开发:将AI算法应用到具体场景中，并保持持续优化。
3.论文阅读分析:阅读学术论⽂，跟进相关⽅向AI算法的发展。
4.AI技术⽀持:为产品研发提供AI技术支持，提出技术方案，参与技术验证。
任职资格:
1.学历及专业:本科及以上学历，计算机、数学、物理、机械⼯程及自动化、信息工程以及电气工程等相关专业。
2.编程能力:熟练掌握Python和Pytorch或其他AI领域常用的编程语言，熟练掌握数据结构与算法相关知识。
3.思维能力:具有创新思维和数学建模能力，注重问题和算法的细节。
4.沟通能力:能清晰地向不同背最的人讲述复杂的技术概念。
5.学习能力:能快速掌握新知识，能快速阅读文献。
6.合作意识:能和团队融洽相处，有高度的责任意识。
【加分项】
1.有良好的数学基础，尤其是组合优化、计算几何、概率统计、线性代数、数值计算方法等
2.对AI4CO、生成模型/AIGC、强化学习其中之一有较深入的理解。",刚刚活跃,"上海柏楚
·
招聘HR",True,True,继续沟通,1783376132.338637,6ba55aabaccf4cc39a2fae68cb85dbf1
