job_id,title,company,scale,salary,experience,education,location,keyword,city,city_code,url,jd,hr_active_time,hr_title,confirmed,performed,button_text,confirmed_at,source_run_id
9409e4f25c279f7f0nJ73ti_GFRZ,c++开发工程师,科沃斯机器人有限公司,,15-30K,1-3年,本科,苏州吴中区科沃斯集团吴淞江园区A区科沃斯集团总部A1,GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/9409e4f25c279f7f0nJ73ti_GFRZ.html,"岗位职责：1. 主导机器人产品系统框架设计与各模块集成，借助公司AI平台实现自动化构建与静态分析，在复杂系统架构实践中持续精进模块化设计与工程集成能力。
2. 负责平台架构缺陷识别与性能优化⽅案的制定与落地，结合AI辅助分析⼯具完成多⽅案快速评估与瓶颈定位，在性能调优实战中积累系统级优化的方法论。
3. 统筹业务需求的技术调研与系统技术文档编写，运⽤AI能力套件实现技术方案自动检索与文档草稿生成，在需求分析与技术选型中构建个人技术决策力。
4. 负责C++核心模块开发与多线程并发安全设计，借助智能分析工具完成内存管理与资源调度的自动化诊断，在底层性能优化中深化对系统级编程的理解。
5. 主导跨团队协作中的关键接口设计与集成方案决策，结合AI辅助决策系统完成接口风险评估与方案对比，在多团队协同中提升系统级架构设计能力。
6. 负责机器人感知系统（SLAM/视觉算法）的集成与调优，运用AI仿真与智能校验工具实现算法方案快速验证，在机器人核心技术领域持续构建专业壁垒。
7. 统筹Linux底层驱动开发与系统级调试，借助自动化工作流完成驱动兼容性测试与问题定位，在底层系统开发中拓展技术深度与跨领域协作能力。
任职要求：1. 能从机器人系统运行数据、性能监控指标与市场反馈中精准识别架构缺陷、性能瓶颈与稳定性风险，具备敏锐的技术问题嗅觉与趋势预判力。
2. 能将模糊的业务需求拆解为清晰、可执行的技术任务框架，明确目标、边界与关键成功要素，确保系统设计方案精准可落地。
3. 能将自身C++开发与系统架构专业经验与AI工具创造性结合，快速产出高质量技术方案、做出有效决策；在AI辅助下持续突破个人能力边界，将实战经验结构化沉淀为可复用的方法论，实现个人专业壁垒的快速建立。
4. 本科以上学历，数学基础扎实；精通C/C++编程，熟练使用STL、常用算法、设计模式与数据结构；熟悉Linux C/C++开发环境与多线程编程，掌握gcc/gdb/cmake/makefile等工具及C++11以上新特性；有OpenCV、ROS或机器人/自动驾驶开发经验者优先。具备好奇心驱动的学习心态，愿意探索新工具、新方法；在专业实践中善于总结反思，有将个人经验提炼为通用方法的意识和能力。",刚刚活跃,"科沃斯机器人有限公司
·
招聘者",True,True,继续沟通,1785362519.8085718,92ae83105b23471cba85616e2c0c6907
309448efc467a3930nJ73tq1EFFX,autosar开发工程师,三一重工,,15-30K·13薪,5-10年,本科,苏州昆山市三一重机昆山产业园1,GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/309448efc467a3930nJ73tq1EFFX.html,"岗位职责：  
1. 负责汽车电控系统开发，熟悉并执⾏整车控制系统开发流程  
2. 承担底层软件开发⼯作，确保系统稳定性和性能优化  
3. 依据AutoSAR汽车开放系统架构标准进⾏软件开发与维护  
4. 参与变速箱控制软件开发（有相关经验者优先）  
任职要求：  
1. 具备汽车电控系统开发经验，熟悉整车控制系统开发流程  
2. 拥有底层软件开发能力，能够独立完成模块设计与实现  
3. 熟练掌握AutoSAR汽车开放系统架构标准，具备实际应⽤经验  
4. 有变速箱控制软件开发经验者优先考虑",刚刚活跃,"三一重工
·
人力招聘专员",True,True,继续沟通,1785362764.84915,92ae83105b23471cba85616e2c0c6907
128662d7458bc0100nJ63Nu7ElFS,软件开发工程师,凯捷,,10-13K·13薪,1-3年,本科,苏州吴中区博世汽车部件(苏州)有限公司 (一厂),GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/128662d7458bc0100nJ63Nu7ElFS.html,"【合作形式】
驻场甲方工作，签署乙方合同。
甲⽅：博世汽车部件（苏州）有限公司
⼄⽅：凯捷咨询（中国）有限公司
【岗位职责】
1.负责雷达、摄像头、域控等ADAS软件产品的配套工具研发，覆盖数据处理、流程自动化、功能验证等⼯具场景
2.基于业务需求设计并实现工具链功能，完成代码开发、调试与版本迭代，保障工具的稳定性与易用性
3.搭建及优化自动化流程pipeline与中间组件，提升ADAS软件开发、测试与数据处理的整体效率
4.配合算法、测试等团队完成工具需求对接，跟进问题排查与功能优化，提供技术支持
【任职要求】
1.本科及以上学历，计算机、车辆工程、自动化、电子信息、软件工程、通信工程、数学、机电一体化等相关专业，1年及以上软件开发相关工作经验
2.具备C语言开发背景者优先，有扎实的编程基础与逻辑思维
3.熟悉Linux基础开发环境，掌握常用命令与开发调试工具
4.了解软件开发基本流程，具备独立完成功能模块开发与问题定位的能力
5.工作责任心强，具备良好的沟通协作能力与问题分析能力
【加分项】
1.有Python数据处理、数据库开发与使用相关项目经验
2.有自动化流程pipeline搭建、中间组件开发经验
3.有ADAS、车载电子或自动驾驶相关行业工具开发经验",今日活跃,"凯捷
·
Talent Acquisition",True,True,继续沟通,1785362982.8661811,92ae83105b23471cba85616e2c0c6907
6997c2f1a67644040nJ729y8GVNV,后端开发工程师,苏纳光电,,15-20K,3-5年,本科,苏州吴中区苏州苏纳光电有限公司2号楼,GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/6997c2f1a67644040nJ729y8GVNV.html,"工作职责:
负责内部业务系统、数据平台、自动化工具的后端开发和维护。
能使用⾄少⼀种语⾔（Python优先）开发接口服务、批处理任务、文件处理、数据统计、报表生成等功能。
负责业务数据库表结构设计、SQL 编写、数据查询优化和数据迁移等⼯作。
负责公司各类业务数据的采集、清洗、建模、同步和基础数据质量检查。
对接数据库、Excel/CSV、文件系统、MES/OA 等数据来源，支持数据平台、看板分析和业务报表。
根据公司各部门需求，开发可复用的业务模块和工具。
参与数据库设计、接口联调、部署发布和线上问题排查。
任职资格:
3 年以上 Python 后端开发、业务系统开发或内部工具开发经验。
熟悉 FastAPI、Flask、Django 等至少一种 Python Web 框架。
熟悉 MySQL、PostgreSQL、SQLite 等关系型数据库，能够进行数据库设计、SQL 编写和基础查询优化。
熟悉至少一种语言（Python优先）数据处理，能够使用 Pandas 等工具完成数据清洗、统计分析和报表处理。
了解 ETL、数据建模、数据质量、调度任务等基础方法。
熟悉 Git、Linux 或 Windows 开发环境，具备基本部署和调试能力。
能与非软件背景的业务同事沟通需求，具备良好的问题拆解能力。
半导体领域工作经验优先",刚刚活跃,"苏纳光电
·
人事专员",True,True,继续沟通,1785363043.103167,92ae83105b23471cba85616e2c0c6907
1542ced5d6ddc7380nF739W6FlBR,资深后端开发工程师,艺龙酒店科技,,18-25K·14薪,5-10年,本科,苏州虎丘区同程旅行大厦(总部)苏州工业园区酝慧路66号,GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/1542ced5d6ddc7380nF739W6FlBR.html,"岗位职责:
1、参与完成架构和系统分析设计，并主导完成详细的设计，负责核心功能代码实现与单元测试;
2、主导中大型的项目，参与项目管理，为项⽬整体结果负责，确保项⽬如期⾼质量交付;
3、参与系统稳定性建设，例如数据核对、线上问题处理归纳分析、监控梳理和优化;
4、及时进行业务和技术沉淀总结，有提高影响⼒的意识，能够带动3-4名小伙伴成长。
任职要求:
1、全日制本科及以上学历，5年以上C端系统研发工作经验，在平台化、产品化、和用户体验上有自己独到的见解;
2、关注市场及行业，有较强的业务思维(核心要求)，有酒旅、会员模块等互联网产品背景优先;
3、擅长做减法、能识别产品最小核心并有验证方法、具有快速验证试错能力;
4、逻辑思维强，善于数据分析和产品建模，善于从数据中洞察用户行为动机;
5、有较强的主动性和责任感，沟通表达顺畅，优秀的共情洞察力，思考问题具有结构性
6、知名OTA，酒管公司从业经历优先。",刚刚活跃,"艺龙酒店科技
·
招聘主管",True,True,继续沟通,1785363135.92486,92ae83105b23471cba85616e2c0c6907
c06ffb938e8c8c910nFz3Nq1ElZX,PLM开发维护工程师,爱士惟,,15-25K·13薪,3-5年,本科,苏州虎丘区爱士惟新能源技术(江苏)有限公司,GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/c06ffb938e8c8c910nFz3Nq1ElZX.html,"岗位定位
本岗位是PLM与ERP系统集成的核心开发岗，非纯运维岗，非纯实施岗。
核心使命是：打通PLM系统与⾦蝶云星空ERP系统之间的数据壁垒，实现研发端（物料/BOM/ECN变更）到供应链端的数据⾃动、准确、实时流转，解决研发数据传递断点问题。
如果你对BOM结构了如指掌，对ECN变更逻辑⼼中有数，并亲手写过PLM与ERP的集成接口——你就是我们要找的人。
岗位职责
1. PLM与ERP物料/BOM/ECN集成开发（核⼼职责）
负责思普PLM与金蝶云星空ERP的接口开发与维护，核心工作包括：
- 物料主数据同步：PLM中物料新增/修改/淘汰后自动同步至ERP
- BOM新增与版本变更同步：PLM中BOM的新建、升版、变更自动推送至ERP
-ECN/ECR变更联动：PLM中工程变更流程完成后，自动触发ERP端的BOM替换、物料切换、旧料失效等操作
-替代料变更同步：PLM中替代料关系维护后自动同步至ERP
2. PLM系统二次开发
根据业务部门需求，基于.NET(C#)或Java对PLM系统进行功能扩展与定制化开发。
3. 数据问题排查与业务支持
当BOM同步失败或数据异常时，快速定位问题根因（接口问题/数据映射问题/业务操作问题），并提供解决方案。深入理解研发→工艺→采购→生产的全业务链路。
4. 技术文档与用户培训
编写接口说明文档、操作手册，开展用户培训，确保系统变更平稳落地。
任职要求
1.基础条件：
- 统招全日制本科及以上学历，计算机科学、软件工程、信息技术等相关专业
- 3年及以上PLM/ERP系统开发经验
2.硬性技能要求：
- 精通 .NET(C#) 或 Java 开发语言，能独立完成接口开发与系统功能扩展
- 熟练掌握 MS SQL 或 Oracle 数据库，熟练使用存储过程、触发器、视图、函数等
- 深刻理解 ERP BOM结构（单层/多层BOM、BOM版本、BOM用途、替代料管理）及 ECN/ECR变更业务逻辑
- 有 PLM与ERP系统集成实际项目经验，亲手做过物料/BOM/ECN同步接口开发
3.加分项：
- 熟悉思普PLM平台实施或二次开发
- 熟悉金蝶云星空ERP的BOM相关接口（物料/BOM/ECN等API）
- 有制造业（汽车零部件/电子/装备制造）行业系统开发经验
以下情况请勿投递
只有MES/WMS开发经验，无PLM与ERP集成经验
只做过PLM实施/运维，不涉及代码开发
偏前端开发（HTML/CSS/JS/Vue），后端集成开发经验不足
只有ERP开发经验，对PLM业务逻辑（BOM/物料/ECN）不熟悉
为什么选择我们？
技术价值： 深度参与制造业核心数据链路的建设，你的每一行代码都直接影响研发、采购、生产三大部门的协同效率。
成长空间： 独立主导PLM与ERP集成架构，从接口设计到上线交付全流程掌控，积累完整的主数据治理与系统集成方法论。
团队氛围： 务实、高效，没有冗长的会议，有问题一起讨论解决，尊重每一位工程师的技术判断。
欢迎投递
如果你对这个岗位感兴趣，欢迎直接在线投递简历。我们会在收到简历后3个工作日内反馈是否进入面试流程。
如有疑问，可通过在线沟通功能与我们联系。",今日活跃,"爱士惟
·
人力资源实习生",True,True,继续沟通,1785363174.605332,92ae83105b23471cba85616e2c0c6907
bf5a49373f57a9c10nd72t-5FldY,AI应用开发工程师,思必驰科技股份有...,,15-25K·14薪,1-3年,本科,苏州虎丘区腾飞苏州创新园1号楼,GPU开发,苏州,101190400,https://www.zhipin.com/job_detail/bf5a49373f57a9c10nd72t-5FldY.html,"岗位职责：
1、负责 AI 应用产品的设计、开发与上线，包括大模型应用、AI Agent、智能问答、RAG 系统等。
2、参与需求分析、技术方案设计、接口开发、系统集成与性能优化。
3、基于⼤模型 API 进⾏功能实现，包括 Prompt ⼯程、函数调用、工具封装、流式输出等。
4、参与 AI 系统的评测、效果迭代、问题排查与稳定性保障。
5、跟踪前沿⼤模型技术，落地到实际业务场景，提升产品智能化水平。
任职要求
1、本科及以上学历，计算机、软件工程、人工智能等相关专业。
2、熟练掌握 Python/Java/Go 中至少一门后端语言，具备扎实的编程基础。
3、熟悉大模型基本原理与应用开发流程，了解 LLM、RAG、Agent 等常见技术方案。
4、熟悉至少一种 AI 开发框架，如 LangChain、LlamaIndex、LangGraph、AutoGen 等。
5、了解向量数据库（Milvus/Chroma/FAISS）、API 开发（FastAPI/Flask）优先。
6、具备良好的问题解决能力、团队协作能力与学习能力，能快速跟进新技术。
加分项：
1、有 AI 项目上线经验、Agent 开发经验或 RAG 落地经验。
2、熟悉 LLM-as-a-Judge、模型评测、微调 SFT/LoRA、量化部署等。",刚刚活跃,"思必驰科技股份有...
·
招聘经理",True,True,继续沟通,1785363225.21701,92ae83105b23471cba85616e2c0c6907
d8c2bec76c53fca50nd70tm8FVFT,软件开发工程师（base 福州）,锐捷网络,,15-25K·14薪,1-3年,本科,厦门思明区厦门星网锐捷软件有限公司,GPU开发,厦门,101230200,https://www.zhipin.com/job_detail/d8c2bec76c53fca50nd70tm8FVFT.html,"【岗位职责】
负责交换机驱动软件需求分析、设计、编码与集成测试，快速提供高品质的软件产品；负责交换机软件的升级和维护工作，及时快速定位和解决客户问题，保障客户对我司产品的信任。
【任职要求】
1. 计算机/软件/电子/通信相关专业，本科及以上学历，1年及以上工作经验。 
2. 掌握C/C++语⾔，熟悉Linux操作系统，有相关的开发经验。
3. 熟悉常⽤数据结构和算法, 程序结构设计良好。
4. 计算机⽹络/操作系统/计算机组成原理等计算机核心专业基础知识扎实。
5. 熟悉嵌入式系统开发的专业知识及基础⽹络知识。
6. 有交换机/路由器等网络设备操作系统开发经验者优先，有sonic开发经验优先。
7. 良好的沟通和团队合作能力，能够快速学习新技术，勇于挑战高目标者优先。
8. 良好的英文读写能力，能够阅读英文技术文档者优先。",刚刚活跃,"锐捷网络
·
招聘者",True,True,继续沟通,1785385335.841269,df50570659124c0eb30d6d95cdcc6fd1
8901299a696de73a0nJ63dS8F1RS,中高级c++开发工程师,Yealink 亿联网络,,12-22K·16薪,3-5年,本科,厦门湖里区亿联网络总部大楼湖里区高新技术园区护安路666号,OpenGL开发,厦门,101230200,https://www.zhipin.com/job_detail/8901299a696de73a0nJ63dS8F1RS.html,"岗位描述：
1. 负责通用平台下公共组件设计与业务逻辑开发。
2. 负责跨模块的通用规范定义和管理，以及开发效率的持续改进。
岗位要求：
1. 2年以上C++开发经验。
2. 熟悉设计模式，对组件化、代码重构有经验或见解。
3. 抗压能力强、良好的团队合作意识。
4. 有Linux\Android系统开发和网络编程相关经验优先。",刚刚活跃,"Yealink 亿联网络
·
招聘经理",True,True,继续沟通,1785385741.31537,df50570659124c0eb30d6d95cdcc6fd1
a04a4d71c571bd260nJ609-1EVtU,软件开发工程师,深视智能,,18-35K,3-5年,本科,深圳南山区南山智园崇文园区,OpenGL开发,深圳,101280600,https://www.zhipin.com/job_detail/a04a4d71c571bd260nJ609-1EVtU.html,"工作职责：
1、主导上位机UI开发： 负责高速相机、sCMOS科学相机的Windows上位机软件UI架构设计与功能开发；
2、相机业务集成： 对接并集成各类工业/科学相机的SDK，实现相机参数控制（曝光、增益、触发模式等）的交互界面与底层逻辑对接；
3、交互体验优化： 负责软件界⾯的布局设计、样式美化（QSS）及动态交互效果实现，确保复杂数据展⽰（如图表、直⽅图、图像预览）的清晰与流畅；
4、性能调优： 配合底层逻辑，优化UI线程与数据采集线程的交互，解决高带宽图像数据在界⾯显示时的卡顿、阻塞等性能问题。
任职资格：
学历与经验： 本科及以上学历，计算机、软件工程、自动化等相关专业，3年以上C/C++及Qt上位机开发经验；
Qt与UI技能：
1、精通C++与Qt框架，具备扎实的面向对象编程基础；
2、主导过复杂的桌面软件UI开发，熟练使用Qt Widgets进行界面布局与自定义控件开发；
3、深入理解Qt的信号与槽机制、事件循环及多线程模型，能熟练处理UI线程与业务线程的数据同步。
4、视频处理能力： 熟练掌握FFmpeg框架，熟悉H.264/H.265等主流编解码协议，有高帧率视频流编解码与封装存储的实际项目落地经验；
5、相机开发基础： 了解工业相机/科学相机的基本原理，熟悉GigE、USB3.0等数据传输协议，有相机SDK（如深视智能、海康、大恒等）二次开发经验者优先。
加分项：
1、QML项目经验： 具备Qt QML实际项目经验，熟悉Qt Quick开发现代化、流畅的动态交互界面，能够结合C++实现复杂UI效果者优先；
2、GPU显示经验： 熟悉GPU渲染与显示技术（如OpenGL、Vulkan、DirectX或Qt RHI），有基于GPU实现高帧率图像零拷贝渲染、显示加速经验者优先；
3、行业经验： 有sCMOS相机、高速相机相关上位机开发经验者优先。",刚刚活跃,"深视智能
·
HR",True,True,继续沟通,1785385875.607529,df50570659124c0eb30d6d95cdcc6fd1
