job_id,title,company,scale,salary,experience,education,location,keyword,city,city_code,url,jd,hr_active_time,hr_title,confirmed,performed,button_text,confirmed_at,source_run_id
499d38c8b4bb52fb031z3d2_FlVQ,Android开发工程师 (MJ001190),丰疆智能,,14-28K,1-3年,本科,武汉江夏区当代梦工厂7栋6层,Android开发工程师,武汉,101200100,https://www.zhipin.com/job_detail/499d38c8b4bb52fb031z3d2_FlVQ.html,"【工作职责】:
1、负责Android客户端功能设计&amp;开发；
2、负责对App各项基础性能指标进行优化；
3、基于Android平台的重点项目，负责难点技术的攻坚以及相关新技术。
【岗位要求】:
1、本科以上学历，计算机相关专业；
2、1年以上Android项目开发经验，有扎实的Java语⾔基础；
3、熟悉android系统运⾏机制，对系统源码，尤其是ActivityManager、PackageManager有了解；
4、精通Android平台的UI组件、图像动画、数据库、⽂件系统、多线程等模块的使用与开发;
5、有常规的app性能优化经验，熟悉常见的启动速度、包大⼩、卡顿等方面的优化手段；
6、有代码洁癖，了解常见Code Smell，重视高质量代码，有代码CR习惯；
7、有智能硬件产品、GIS/GNSS相关应用开发、OpenGL开发经验者优先。",,,True,True,继续沟通,1783029655.41067,7a8b5900237c4cc1800e46c746eba01c
2f57ad2b384789330nV-29y9FltV,Android Camera驱动工程师,移远通信,,18-25K,1-3年,大专,武汉洪山区华翔中心湖北省武汉市东湖新技术开发区高新大道776号华翔中心A24-5层,Android开发工程师,武汉,101200100,https://www.zhipin.com/job_detail/2f57ad2b384789330nV-29y9FltV.html,"岗位职责：
1.负责Android Camera sensor/AF/PDAF/OTP/Flash驱动开发及维护。
2.负责高通/展锐/MTK/RK/ASR 平台Camera 底层(Driver、VFE、MCT、CamX)及HAL新功能开发。
3.负责该领域的方案实现，挖掘技术点进行技术预研。
4.能与硬件开发人员共同评估硬件接口并对上层软件⼈员提供⽀持；
5. ⼯作内容涵盖Driver/HAL/Framework，以Driver/HAL为主。
任职要求：
1.一年以上嵌入式Linux/android驱动开发经验，能独⽴进行驱动开发与维护。
2.精通Camera sensor/AF/PDAF/OTP/Flash驱动调试。
3.熟悉高通平台Camera架构mm-camera或CamX。对MCT、VFE、CPP、V4L2、Chi有研究尤佳。
4.了解Android Camera HAL、Framework架构，熟悉preview、video从app到driver层流程。
5.有HAL开发经验尤佳，熟悉HAL3尤佳，有第三方算法集成及优化经验尤佳。
6.有高通/展锐/MTK平台、车载/运动相机行业经验尤佳。",,,True,True,继续沟通,1783029684.074498,7a8b5900237c4cc1800e46c746eba01c
c5174db1566e5f150nF-39m6E1dY,鸿蒙开发工程师,广州某大型互联网游戏直播上市公司,,15-18K,1-3年,本科,代招公司：广州某大型互联网游戏直播上市公司武汉 1-3年 本科,Android开发工程师,武汉,101200100,https://www.zhipin.com/job_detail/c5174db1566e5f150nF-39m6E1dY.html,"岗位职责：
1、负责 鸿蒙OS 虎牙直播App端 模块设计，功能开发；
2、负责App 的性能优化，相关核心性能保证。
任职资格：
1、本科或以上学历，计算机及相关专业，一年以上鸿蒙OS 平台开发经验；有Android或者iOS 平台开发经验者优先。
2、熟练使用TS、JS 语⾔，有跨平台开发经验者如：React Native、Flutter 优先；
3、良好的计算机基础，熟悉⽹络通信机制及常⽤的数据传输协议，内存管理、多线程并发等知识；
4、有App架构设计经验，熟悉常用的设计原则和设计模式，熟悉App组件化/插件化的机制；
5、熟悉常见优化手段，能开发出⾼性能的应用模块，并能针对性进行性能调优；
6、熟悉一门脚本语言，能够将重复的工作自动化；
7、熟悉AI Coding工具，能使用相关的AI 工具进行编程、实现自动化流程；
8、具有音视频相关领域的开发经验者优先；
9思路清晰，责任心强，热爱技术，热爱分享，有良好的团队协作能力及抗压能力。",,,True,True,继续沟通,1783029712.579968,7a8b5900237c4cc1800e46c746eba01c
b255a0746b4c025b1HV73d66ElNY,Android,斑马智能,,15-18K,1-3年,本科,武汉江夏区武汉中地科技园4层,Android开发工程师,武汉,101200100,https://www.zhipin.com/job_detail/b255a0746b4c025b1HV73d66ElNY.html,"Android开发工程师
岗位描述：
1、负责相关业务Android客户端的开发工作，包括需求沟通，及功能设计与开发等
2、负责软件开发过程中的问题分析和总结，提供建议和帮助改善研发流程
任职要求：
1、计算机相关专业本科及以上学历(211以上工科强校，或非211计算机专业强校)，具备扎实的计算机理论基础
2、有1-3年Android 应用或框架开发经验
3、熟悉Android SDK、对Android应用结构有一定的认识，具备调试知识、经验和技能
4、熟悉面向对象设计，能够运用常用的设计模式与多线程开发
5、有Flutter，前端开发经验者优先",,,True,True,继续沟通,1783029741.2048872,7a8b5900237c4cc1800e46c746eba01c
73fbff3d51a6cdc21XV93960GVNW,Android,航天宏图,,11-22K,1-3年,本科,武汉洪山区武汉光谷企业天地4号楼13楼,Android开发工程师,武汉,101200100,https://www.zhipin.com/job_detail/73fbff3d51a6cdc21XV93960GVNW.html,"Android开发工程师
岗位职责：：
1、参与公司产品的Android客户端应用的需求分析、技术验证和架构设计；
2、配合产品经理和设计师，快速构建产品原型，快速进行需求迭代；
3、负责安卓客户端应用的开发、优化；
4、负责安卓客户端应用的发布和维护；
5、处理上级安排的其他工作任务； 
能力要求：
1、3年以上Android开发经验；
2、熟练java和kotlin开发语言；
3、熟悉Android常用框架，具备Android地图相关开发经验；
4、熟悉主要系统控件及自定义控件、事件和手势操作，能够针对应用熟练的选择解决方案；
5、熟悉Android下网络通信机制，对Socket通信、TCP/IP和HTTP有一定理解和经验；
6、熟悉Android平台上离线数据存储与加载展示；
7、了解一定的安全机制，具有良好的安全意识；
8、GIS、遥感、计算机或相关专业，本科及以上学历； 
9、有一年或以上的GIS工作经验，熟悉GIS基本理论，有gis相关的开发和使用经验优先考虑；
10、对GIS离线数据能进行快速功能开发，配合后台实现在线功能",,,True,True,继续沟通,1783029769.039448,7a8b5900237c4cc1800e46c746eba01c
1fd32c3511fac5561nN53Nu7ElZW,Android 开发工程师,有赞,,15-30K·14薪,1-3年,本科,杭州西湖区杭州有赞科技有限公司,Android开发工程师,杭州,101210100,https://www.zhipin.com/job_detail/1fd32c3511fac5561nN53Nu7ElZW.html,"工作职责
负责门店POS收银、商品、进出存、订单履约等核心业务域的开发工作和相关的底层技术、工具支持与优化。
工作内容：
- 完成门店业务功能，并确保开发效率和质量；
- 参与需求的讨论和评审，完成业务功能与技术模块及框架的实现；
- 对已有系统进行维护和优化，提升系统健壮性；
- 参与或者主导AI在工作流程与产品功能的实践；
- 参与组内技术组件的搭建与维护，提升团队开发效率；
- 关注移动开发前沿技术，参与新技术的调研和选型；
- 参与团队技术讨论和技术分享等活动，共同提升团队氛围；
任职资格
- 本科及以上学历，至少1-2年移动端相关开发经验；
- 扎实的计算机以及网络基础；
- 能够写出强稳定高可用易扩展的代码；
- 对终端UI/UE有自己的感知，理解移动设计，追求用户体验；
- 掌握通用的设计原则和常用的设计模式，理解模块化和 API 设计思路；
- 具有良好的技术钻研能力，能够深入底层解决技术难题；
- 具有良好的语言表达能力，善于与人沟通、合作；
- 有良好的团队意识以及高度的责任心；
- 具有抗压能力和快速学习能力；
- 具备较好的业务学习及理解能力；
加分项：
- 拥抱 AI，日常工作和日常生活积极应用 AI；
- 有跨端技术经验的加分；
- 有前后端开发经验的加分；",,,True,True,继续沟通,1783040264.645942,88ccc9e62a84462098877a883230c00e
0c2cd2dac21f54e11nJ-39S6GVJX,Android软件开发工程师,浙江大华,,10-15K·14薪,1-3年,本科,杭州滨江区浙江大华技术股份有限公司(滨安路)1199,Android开发工程师,杭州,101210100,https://www.zhipin.com/job_detail/0c2cd2dac21f54e11nJ-39S6GVJX.html,"1、参与Android产品应用开发
2、负责产品应用的需求澄清及文档撰写
3、负责产品应用的设计和开发工作
4、负责产品应用的调试，优化，问题定位解决及维护工作
5、根据研发规范和项目流程编写相关技术文档",,,True,True,继续沟通,1783040274.608608,88ccc9e62a84462098877a883230c00e
9c5b225d495f54691XVy3N64FFI~,安卓开发工程师,杭州立方控股,,13-18K·14薪,1-3年,本科,杭州西湖区浙江省杭州市西湖区西溪银座C座,Android开发工程师,杭州,101210100,https://www.zhipin.com/job_detail/9c5b225d495f54691XVy3N64FFI~.html,"岗位职责：
负责安卓智能硬件平台上的应用开发
任职要求： 
1. 本科或以上学历，3年左右安卓应用开发经验
2. 熟练掌握JAVA编程，熟悉面向对象开发常见的设计模式，有一定的软件架构能力，能独立开发完整应用
3. 熟练掌握安卓平台的UI组件、常见布局和动画
4. 熟练掌握HTTP、WebSocket、TCP等网络通讯，数据交换格式和数据持久化存储相关技术
5. 熟悉安卓平台的Camera相关接口和数据处理、视频编解码等相关技术
6. 熟悉安卓平台的多线程相关技术
7. 具备一定的学习能力、独立解决问题的能力，良好的沟通能力和协作精神",,,True,True,继续沟通,1783040283.175885,88ccc9e62a84462098877a883230c00e
88fc680a1833587b1HZy2tm7FFFV,资深安卓开发工程师,阿里巴巴集团,,15-30K·13薪,1-3年,本科,杭州余杭区阿里巴巴西溪园区文一路969号,Android开发工程师,杭州,101210100,https://www.zhipin.com/job_detail/88fc680a1833587b1HZy2tm7FFFV.html,"职位描述
1、负责手机天猫Android客户端的应用开发和维护；
2、参与项目的系统设计，功能设计，技术方案设计；
3、根据产品需求完成架构和模块设计、编码、测试工作；
4、能按照项目计划，按时提交高质量的代码，完成开发任务；
职位要求
1、一年以上Android开发经验，有过至少1款上线产品的完整开发经历；招聘P5P6，3年以上工作年限也可以。
2、熟练使用Java编程语言，熟悉Kotlin，具备底层和开源代码阅读能力；
3、熟悉Android四大组件和各种UI组件，并对跨平台方案有一些了解；
4、对应用的内存和性能体验问题有一定的了解，会用工具分析相关问题。
5、具有良好的团队协作与沟通能力；有一定的的抗压能力，有责任心、上进心、高度的执行力和分享精神；",,,True,True,继续沟通,1783040291.6901288,88ccc9e62a84462098877a883230c00e
482d37f5c7876c6c1XNy2tq1F1NT,安卓系统开发工程师,华睿科技,,16-24K·13薪,1-3年,本科,杭州滨江区浙江大华技术股份有限公司,Android开发工程师,杭州,101210100,https://www.zhipin.com/job_detail/482d37f5c7876c6c1XNy2tq1F1NT.html,"1. 负责linux驱动的移植和开发
2. 负责外围器件的驱动适配
3. 有RK3399开发经验的优先",,,True,True,继续沟通,1783040300.3262599,88ccc9e62a84462098877a883230c00e
