job_id,title,company,scale,salary,experience,education,location,keyword,city,city_code,url,jd,confirmed,performed,button_text,confirmed_at,source_run_id
0fd5ae57d0fd594b1n173di9EVJU,web前端开发工程师,富途,,15-30K·15薪,1-3年,本科,深圳南山区科兴科学园d1单元,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/0fd5ae57d0fd594b1n173di9EVJU.html,"职位诱惑：
1. 行业内有竞争力的薪酬福利和办公环境；标配 Mac，前端开发必备利器；
2. 有挑战的工作，有人性的工作量；
3. 开放的技术心态，有一定自由度的技术尝试空间；
4. 公平、开放的团队氛围；
岗位职责:
1. 负责公司研发效能平台的前端开发工作，包括但不限于：性能测试平台，容量管理平台，监控平台等。
2. 负责设计平台的前端系统架构，不断提升开发效率及系统性能和稳定性。
3. 持续的优化前端体验和页面响应速度，提升web界面的友好性和易用性；
任职要求：
1. 两年以上web前端开发经验，能独立编写复杂web前端应用
2. 对计算机基础、数据结构和算法有一定了解；
3. 能够熟练运用HTML、CSS、JavaScript构建高性能的web应用程序；
4. 熟悉常见前端类库/框架，如Vue/React。
5. 思路清晰，具备良好的沟通能力和团队协作精神。",True,True,继续沟通,1782943255.740801,a0b8a08059804150801095e82aaa0533
41458084a9e22bec0nB-2ty-EFRT,中级前端开发工程师,和众汇富科技股份,,12-18K,1-3年,本科,深圳南山区水木一方大厦A座14层,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/41458084a9e22bec0nB-2ty-EFRT.html,"【职位描述】
1.负责公司核心业务的前端开发工作，包括Web端、移动端H5、小程序等多端页面实现；
2.参与组件库建设、⼯程化配置优化、性能调优等基础能⼒提升；
3.与产品经理、UI设计师、后端⼯程师紧密协作，高效完成需求迭代并保证代码质量；
4.持续关注前沿技术（尤其是AI能力在前端的应⽤），主动提出优化建议并尝试落地；
5.配合团队完成Code Review、技术文档编写、故障排查等工作。
【任职要求】
1.统招本科及以上学历，计算机相关专业优先，2年以上前端开发经验；
2.扎实的JavaScript/HTML/CSS基础，熟练使TypeScript，理解ES6+新特性；
熟练掌握Vue框架，了解其核心原理；
3.熟悉工程化工具（Webpack/Vite），能够独立配置优化开发环境；
4.具备良好的代码习惯，熟悉Git协作流程，有单元测试经验者更佳；
5.对技术有好奇心，学习速度快，愿意主动探索新工具和新思路。
【加分项】
1. 会Flutter：有Flutter实际项目经验，或能够快速将Flutter用于跨端开发；
2.关注AI：经常使用Copilot、Cursor、ChatGPT等AI工具辅助开发
3.思维活跃：有自己的技术博客、开源项目、或个人Side Project，乐于分享和尝试新技术；",True,True,继续沟通,1782943283.397471,a0b8a08059804150801095e82aaa0533
52709e6c71dc776a0nF409y0E1RW,【共创】前端开发工程师,智元机器人,,12-24K·13薪,1-3年,本科,深圳南山区深圳湾科技生态园12栋A3座,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/52709e6c71dc776a0nF409y0E1RW.html,"职位描述：
1、负责Web前端开发；
2、开发2D音视频编辑器、数据平台页面开发；
3、开发3D机器人动作编辑与仿真界面，实现模型渲染、动作编辑、实时预览等功能；
4、还原设计稿UI交互，优化前端性能，保障2D编辑、3D场景的流畅体验；
5、与产品、设计、后端协作，完成技术⽅案的落地，帮助项⽬上线。
职位要求：
1、2年以上前端开发经历；
2、前端基础扎实（HTML、CSS、JS/TS），熟悉 React/Vue；
3、熟悉 WebGL 及 Three.js（或Babylon.js），有3D图形学基础；
4、熟悉前端⼯程化、性能优化，具备良好的开发规范；
5、对技术充满热情、持续学习，具备优秀解决问题和协作能力；
加分项：
1、有编辑器、图形化开发经验；
2、有跨端开发经验、熟悉React Native，有技术博客、开源项目贡献；
3、了解机器⼈学/运动控制概念。",True,True,继续沟通,1782943311.073218,a0b8a08059804150801095e82aaa0533
e853cfbb099c4bee0nV52NW6F1JX,前端开发工程师（工业软件/项目网站）,广东某大型汽车零部件公司,,18-30K,1-3年,本科,,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/e853cfbb099c4bee0nV52NW6F1JX.html,"岗位职责：
1、负责项目网站的web前端开发工作，包括但不限于网页界⾯设计落地、交互效果实现、⽤户体验优化等；
2、负责实现基于WebGL的3D模型可视化展⽰、数据变化交互操作、三维场景应用的研发工作；
3、参与项⽬的技术选型和架构设计，提出合理的前端技术解决方案；
4、持续优化前端性能，提高面加载速度和用户操作响应时间。
任职要求：
1、双一流本科或以上学历，计算机相关专业，1-3年以上前端开发经验；
2、熟练掌握HTML5、CSS3、JavaScript/Typescript等前端技术，熟悉ES6语法；
3、熟练掌握至少一种主流前端框架（如Vue.js、React.js），有实际项目开发经验；
4、熟练掌握Node工程化工具，熟练使用Git进行版本控制；
5、熟悉工程化、浏览器特性及前端安全知识；
6、有webgl，three.js等3D开发经验优先；有webassembly等前端优化经验优先；",True,True,继续沟通,1782943336.447359,a0b8a08059804150801095e82aaa0533
3409fbb3f809b9cb1Hd93d61FFtX,前端开发工程师（电商） (MJ002645),乐信集团,,12-20K·15薪,1-3年,本科,深圳南山区乐信软件技术有限公司27,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/3409fbb3f809b9cb1Hd93d61FFtX.html,"岗位职责:
1、负责分期乐电商平台产品、营销活动的前端页面开发；
2、负责页面可视化搭建平台的开发，参与前端组件库的搭建，管理端治理，探索全栈开发模式；
3、在理解产品业务及运营需求的基础上，关注页面性能提升及用户体验优化和创新，以技术驱动业务的发展。
任职资格:
1、基础扎实，思路清晰，主动有担当，具备良好的沟通能力和团队协作精神；
2、能够熟练运用至少一款主流的（Vue/React/Taro）JS框架，有多端开发经验（小程序/Weex/ReactNative），具有良好的代码风格、接口设计与系统架构思想；
3、对前端工程化、模块化开发有一定了解，熟悉相关技术（nodejs/webpack/lerna），具备实践经验；
4、至少掌握一门服务端编程语言（Node.js、PHP），有NodeJSBFF层实践经验；
5、熟悉HTTP协议相关知识，熟悉前端开发常见安全问题和原理，具备一定安全风险意识；掌握常用前端性能优化方法，并在项目中有一定实践经验；熟练使用前端调试和抓包工具，具有良好的分析和解决问题的能力；",True,True,继续沟通,1782943363.3003268,a0b8a08059804150801095e82aaa0533
3cd87dc8b13f805e0nF62t-1GVZX,前端开发工程师,迅雷网络,,15-20K·15薪,1-3年,本科,深圳南山区迅雷大厦粤海街道白石路与科苑南路交叉口东南角,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/3cd87dc8b13f805e0nF62t-1GVZX.html,"岗位职责： 
1.参与网盘 WEB 端开发工作 
2.通过技术手段，提升用户体验 
3.设计研发通⽤组件、类库、⼯具，提升开发质量和效率 
岗位要求： 
1、本科及以上学历，熟悉常⽤算法和数据结构、网络协议及相关编程； 
2、熟悉 WEB 前端开发技术，熟悉一种常见的 MVVM 框架及其⽣态； 
3、了解工程化，有良好的 WEB 前端优化经验； 
4、了解 Hybrid 开发，有跨端开发经验优先； 
5、积极主动，责任心强，对新事物保持好奇心；",True,True,继续沟通,1782943389.7998998,a0b8a08059804150801095e82aaa0533
313578dd5d9e6da50Xx42928F1I~,前端开发工程师,明源云,,15-25K·14薪,1-3年,本科,深圳南山区中科大厦(高新南三道),Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/313578dd5d9e6da50Xx42928F1I~.html,"岗位职责：
1、前端专业线基础建设，组件提取、维护；  
2、负责移动端web页面功能开发；  
3、代码编写，页面整体资源整合、逻辑实现，前后端联调； 
4、负责实现前端业务需求，工作流程优化，业务线紧急需求支援。 
任职要求： 
1、本科及以上学历，有2年以上的JavaScript实际开发经验，具备良好的面向对象编程基础，有h5应用开发经验者优先，优秀者大专亦可； 
2、精通JavaScript、HTML、CSS等技术； 
3、熟悉http，熟悉各种浏览器终端的兼容性，对Web前台的性能优化以及Web常见漏洞有一定的理解和相关实践； 
4、熟悉并使用过angular、react、vue等前沿框架，熟悉并使用ES6标准，有实际项目经验者优先； 
5、熟悉一种或者多种前端打包工具：webpack、gulp等； 
6、了解nodejs，了解nginx等web服务器配置，了解linux命令； 
7、具备一种后端开发语言更佳，较强的沟通交流和团队合作能力； 
8、热爱前端开发，强烈的工作主动性和学习进取精神，对业界的发展动态有比较密切的关注，有技术攻坚能力。",True,True,继续沟通,1782943416.279861,a0b8a08059804150801095e82aaa0533
09cab6649e2c15e13nB_09W7FFM~,前端开发工程师,高新兴科技集团,,11-20K,1-3年,本科,深圳南山区清华信息港-科研楼8楼804,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/09cab6649e2c15e13nB_09W7FFM~.html,"工作职责:
1、 根据产品原型图与产品规划，做出合适的产品框架；
2、 主导交互效果，与设计、制作、研发对接，提供规范文档；
3、 精通JavaScript语言，能够脱离各类JS库进行跨浏览器开发；
4、 至少有3年JavaScript/CSS编程经验；
5、 有复杂JavaScript项目案例；
6、 Web端功能设计、开发和实现；
7、 使用html/xml/css/js/ajax开发Web前端页面；
8、 丰富前端功能，提升用户体验，提升交互性能；
任职资格:
1、熟练使用JQuery ，以及扩展JQuery(E.G. JQuery UI)；
2、精通跨浏览器的JS开发，有原生开发项目经验，熟练掌握原生开发；
3、至少一年VUE移动端项目经验；
4、 熟悉VUE.js、Bootstrap、iview等前端框架者待遇从优，优先录用。
5、计算机相关专业，专科以上学历，至少需要本行业2年以上工作经验，有互联网项目作品优先考虑；
6、 具有良好的沟通能力和协调能力，优秀的学习能力，具备良好的团队精神，能承受工作压力；
7、有政府项目工作经验优先，面试请携带优秀作品。",True,True,继续沟通,1782943444.9096022,a0b8a08059804150801095e82aaa0533
5a0972ae7ba6768903d-0t--FlpU,前端开发工程师,嘉立创,,12-20K·13薪,1-3年,本科,深圳福田区奥林匹克大厦19楼,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/5a0972ae7ba6768903d-0t--FlpU.html,"岗位职责：
1. 与业务人员和产品经理沟通，明确PCB制版及SMT业务需求，将需求转化为可实现的技术方案。  
2. 负责基于PCBA生成环节的自动化工具开发，包括前端功能设计、实现与优化，提升工具的效率与用户体验。  
3. 与不同部门（如前端、后端、业务、产品等）协作，处理PCBA过程中的数据，确保数据处理的准确性和高效性。  
4. 参与工具的全生命周期管理，包括需求分析、设计、开发、测试及后续迭代优化。  
5. 负责工具的图形化界面设计与实现，确保界面美观、交互流畅。  
6. 对接ERP系统，处理部分下单功能，确保订单信息的准确性和及时性。  
任职要求：
1. 本科及以上学历，计算机、软件工程、电子信息等相关专业，两年及以上前端开发经验。  
2. 熟练掌握前端技术栈，包括Typescript、Html、Css、React，熟悉Electron框架，具备独立开发复杂前端应用的能力。  
3. 有web端图形绘制经验，熟悉Canvas、SVG或相关图形库（如D3.js、Three.js等），能实现复杂图形界面。  
4. 具备良好的UI设计审美，能够结合用户体验优化界面设计，提升工具的易用性。  
5. 有PCB制版经验或对PCBA生成工艺（如设计、制造、测试等环节）有一定了解者优先。  
6. 对工业软件（如EDA、CAD）有使用或开发经验者优先。  
7. 具备较强的跨部门沟通能力，能够与不同角色（前端、后端、业务、产品等）协作，推动项目落地。  
8. 学习能力强，能快速理解复杂业务逻辑，具备良好的问题分析与解决能力。  
9. 有责任心，注重细节，能够在高压环境下高效完成任务。",True,True,继续沟通,1782943473.5104609,a0b8a08059804150801095e82aaa0533
9d32b11d3aefdd4c0nB73tW0EVdZ,前端开发工程师,凯东源,,8-13K,1-3年,本科,深圳龙华区嘉熙业广场写字楼1001室,Web前端开发工程师,深圳,101280600,https://www.zhipin.com/job_detail/9d32b11d3aefdd4c0nB73tW0EVdZ.html,"【岗位职责】
1、负责公司前端产品核心模块的设计、开发与优化，基于 Vue3、Flutter/Uniapp 等技术栈搭建高效、可复用的前端架构，保障产品的高性能、⾼可⽤性和优秀的⽤户体验。
2、配合后端团队完成前后端交互联调，基于 NodeJS 实现前端服务层开发，参与接口设计与规范制定，提升前后端协作效率。
3、负责前端技术难点攻关，优化前端加载速度、渲染性能及兼容性，解决跨浏览器、跨终端 / 跨端适配问题，持续提升产品性能与用户体验。
关注 AI、Agent、Skill、MCP 相关技术动态，结合业务需求探索技术落地场景，参与相关功能的技术调研、方案设计与开发实现。
配合产品、设计团队进⾏需求评审、原型讨论，精准理解业务需求，将业务需求转化为可落地的技术方案。
关注行业前沿技术（前端框架、跨端开发、AI 融合等），开展技术预研与实践，推动团队技术迭代与创新。
加分项
有中大型 B 端 / 物流行业相关系统（WMS/ERP 等）开发经验优先。
具备前端性能优化、工程化建设（CI/CD、自动化部署）经验优先。
有开源项目贡献、技术博客 / 分享经历优先。
【岗位要求】
1、学历要求：统招本科及以上学历，计算机相关专业（软件工程、计算机科学与技术等），学历可查。
2、经验要求：1-3 年及以上前端开发工作经验，有完整的中大型前端项目从设计、开发到上线的全流程经验。
加分项
有中大型 B 端 / 物流行业相关系统（WMS/ERP 等）开发经验优先。
具备前端性能优化、工程化建设（CI/CD、自动化部署）经验优先。
有开源项目贡献、技术博客 / 分享经历优先。",True,True,继续沟通,1782943501.5006468,a0b8a08059804150801095e82aaa0533
