job_id,title,company,scale,salary,experience,education,location,keyword,city,city_code,url,jd,hr_active_time,hr_title,confirmed,performed,button_text,confirmed_at,source_run_id
69a4cf25af4f62920nBz09-9EVNW,研发工程师（化学表面处理）,苏州天脉导热科技,,8-12K,1-3年,本科,苏州汇凯路68号1,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/69a4cf25af4f62920nBz09-9EVNW.html,"一、岗位职责
1.负责金属材料表面特性的基础研究与落地验证，参与金属材料表⾯亲⽔性 / 疏⽔性功能化开发，协助实现表面润湿性能的稳定调控。
2.协助通过等离子体（Plasma）处理、表⾯粗糙化、仿生结构设计等工艺手段优化亲 / 疏水性能，配合生产团队解决表面处理工艺中的实际问题，参与量产工艺优化与成本控制。
3.负责接触角（静态 / 动态）、滚动角、接触角滞后性等关键指标的日常测试与数据整理，参与超亲水（动态铺展时间 < 1s）、超疏水（滚动角 < 5°）评价体系的落地执行，跟进耐磨、耐腐蚀、耐高温等环境耐受性测试及数据汇总。
4.协助完成表面形貌、化学状态与润湿性能的关联验证，配合完成 Plasma 工艺参数优化、基础工艺实验、数据统计与报告输出，支撑工艺优化与问题定位。
5.跟踪表面处理相关工艺与技术进展，协助完成技术文档、专利申报材料的基础撰写，配合推进核心技术的落地与保护。
二、任职要求
1.本科及以上学历，材料科学与工程、表面物理化学、冶金工程、应用化学等相关专业，有表面处理相关实习 / 项目经验优先。
2.熟悉金属表面改性基础工艺，重点掌握等离子体（Plasma）处理工艺原理与参数优化逻辑，了解化学镀、表面蚀刻等其他表面改性技术；熟悉接触角测量、XPS、SEM-EDS 等表征设备的基本操作与数据解读。
3.掌握基础表面处理工艺流程，具备金属表面改性相关研发或工艺优化经验，有超亲水 / 超疏水项目、Plasma 工艺项目参与或落地经验优先。
4.加分项：熟悉材料仿真软件（如 COMSOL）基础操作，了解分子动力学 / 第一性原理模拟的基础逻辑；具备良好的实验操作、数据整理与问题分析能力，能快速对接生产端 Plasma 工艺及表面处理的落地需求。",3日内活跃,"苏州天脉导热科技
·
HRBP",True,True,继续沟通,1785059579.6051772,66b63bc48fcb4eafa5227394039c5bd3
7e075fba7838cfb30nB83t67F1JT,C++软件工程师(J10283),轴心自控,,12-20K,1-3年,本科,苏州苏州工业园区联东U谷阳澄半岛科技园苏州市工业园区唯新路63号联东U谷阳半岛科技园7幢301,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/7e075fba7838cfb30nB83t67F1JT.html,"工作职责:
1、负责公司点胶以及相关自动化设备上位机软件的设计、开发与维护工作。
2、负责基于C++的上位机应用程序开发，包括设备控制、图像⾤集、数据处理及系统交互等功能模块。
3、负责调⽤和集成各硬件SDK接口，实现设备连接、参数配置、数据⾤集及状态监控等功能。
4、负责图像数据采集、显示及基本处理功能开发，确保系统稳定运⾏和数据传输效率。
5、参与设备整机调试，与硬件、固件、算法等团队协作完成系统联调及问题定位。
任职资格:
1、本科及以上学历，计算机科学、软件工程等相关专业。
2、三年以上C++软件开发经验，有设备控制软件或上位机软件开发经验者优先。
3、熟悉GUI开发框架，如Qt或类似框架，有图形界面开发经验。
4、具备SDK接口调用及二次开发经验，能够根据SDK文档完成设备功能集成。
5、熟悉图像处理理论，机器视觉图像算法，有使用Halcon或者OpenCV等视觉库的经验优先
6、有点胶设备、工业设备软件开发经验者优先。
7、具备良好的代码规范及文档编写能力。
8、具备良好的问题分析能力及跨团队协作能力，能够参与设备系统调试。",3日内活跃,"轴心自控
·
人力资源专员",True,True,继续沟通,1785059652.98365,66b63bc48fcb4eafa5227394039c5bd3
eba5da1f8266ce5f0nd60tW0GFpU,cam软件工程师,MOVA,,18-35K·15薪,3-5年,本科,苏州吴中区苏州信泰中心-T2栋5楼,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/eba5da1f8266ce5f0nd60tW0GFpU.html,"1. 参与整个软件产品的需求分析、方案设计、软件开发、联调&测试等工作，保证整个产品的顺利发布；
2. 负责CAM软件的算法开发和优化，包括但不限于：二维、三维图形几何约束求解、图形变换与排序、数据格式转换、三角⽹络、轨迹平滑、最you路径、加⼯策略等；
3. 编写相关的技术⽂档，包括但不限于：算法说明、测试报告、技术专利等；
4. 跟踪CAM算法的最新研究进展，提出创新的算法方案。
任职要求
1. 计算机、自动控制、机械、电⼦工程等相关专业本科及以上学历；
2. 熟练掌握C++编程，熟悉常用算法和数据结构；
3. 熟悉OpenGL、OGS、DirectX （D3D）等图形渲染框架；
4. 拥有2年及以上算法及几何、图形相关开发经验，了解计算几何、计算机图形学知识，熟悉各类图形、图像处理算法，包括位图和矢量，具备良好的数学、物理理论知识；
5. 学习和动手能力强，乐于挑战新的技术和领域；
6. 有良好的的沟通表达能力及文档阅读、编写能力，能够独立展开工作。
加分项：
1. 熟悉CGAL、MeshLib、libigl、openMesh、OCCT、PCL中的一个或多个几何算法库者加分；
2. 喜欢DIY/创客，有较强的的动手能力；
3. 有CAD/CAM软件相关工作经验如中望CAD、北京精雕等；
4. 具备较强的英语听说读写能力。",3日内活跃,"MOVA
·
HRBP",True,True,继续沟通,1785059747.1861188,66b63bc48fcb4eafa5227394039c5bd3
de4c8f5823b7e31203dy39i6GVBX,c#软件工程师,LINKHOU,,15-20K·14薪,3-5年,本科,苏州吴江区苏州市吴江区泉德路699号灵猴机器人,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/de4c8f5823b7e31203dy39i6GVBX.html,"岗位职责：
1.负责C#软件的需求分析、概要设计等文档规划以及编写;
2.负责C#软件的修改维护，根据客户需求进行版本更新;
3.负责C#软件开发工作;
4.根据项目需求进行算法模块编码，并进行单元测试排错和使用验证;
5.参与系统联调，并对各个相关模块负责;
6.编写软件使用说明，根据客户的实际需要提供现场技术支持。
任职要求
1.熟悉Visual Studio，具有较强的C#代码撰写能力以及wpf界面开发能力:
2.计算机、电子信息、自动化及其相关专业;有自动化非标设备开发经验和视觉软件使用经验;
3.了解OpenCv、Halcon、VisionPro、VM、PCL、VM3D等图像处理库或视觉软件优先考虑;
4.了解设计模式、缓存技术、Socket通信原理、熟悉git;
5.有良好的沟通技能，发现和解决实际问题的能力，工作积极主动，学习能力强，工作认真负责，具有良好的团队协作精神,
6.有点胶、贴合、AA对位设备开发经验优先考虑;",3日内活跃,"LINKHOU
·
招聘经理",True,True,继续沟通,1785059824.824557,66b63bc48fcb4eafa5227394039c5bd3
9d766d7708d860861n183dS5F1pV,视觉软件工程师,苏州杰锐思,,15-30K·13薪,5-10年,本科,苏州吴中区苏州杰锐思自动化设备有限公司珠枫路9号,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/9d766d7708d860861n183dS5F1pV.html,"岗位职责:
1.负责基于 visonpro系统开发视觉应用系统
2.负责参与并支持视觉系统与自动化设备控制软件的集成与调试
3.参与与公司客户进行视觉解决方案的技术沟通
4.参与对视觉部件如光源.镜头.相机等进行选型评估,能独立完成完整的视觉方案
任职资格:
1.本科及以上学历，计算机.图像处理.自动化.光学等相关专业
2.具备视觉系统3年以上的视觉系统研发经验，具有一定的图像.视觉处理方面的基础理论知识
3.熟练使用visonpro,halcon，OpenCV，C#等，；
4.了解机器视觉行业，能对相机.光源和镜头选型并能提供技术解决方案
5.具有较强的分析/学习能力和较强的创新意识，善于发现问题并提出可行性解决方案,适应出差。",刚刚活跃,"苏州杰锐思
·
HRBP",True,True,继续沟通,1785059841.427051,66b63bc48fcb4eafa5227394039c5bd3
de9316bb40f6d8500ndz0ty6E1JZ,c#高级软件工程师,苏州精濑光电有限公司,,18-28K,5-10年,本科,苏州吴中区苏州精濑光电有限公司,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/de9316bb40f6d8500ndz0ty6E1JZ.html,"工作职责
1.负责自动化设备上位机软件开发，包括运动控制、底层设备控制、整机流程调度控制、用户界面设计（主要⼯具C#）;
2.维护完善公司当前各类AOI控制软件（C#）；
3.确定软件设计⽅案，根据项⽬进度要求完成软件开发、调试，以及测试和维护;
4.编码过程遵循公司规范要求，编写相应开发文档;
5.设备现场调试支持、故障排查⽀持;
6.完成上级领导及公司交办的其它任务，对售后部门提供技术支持。
任职资格
1.本科以上学历，计算机科学、软件工程、自动化工程、电子信息工程、通信工程等相关专业；
2.C#、VB.net、C++几种语言必须熟练掌握一门编程语言及原理（熟悉VS2012及以上开发环境者优先）
3.要求熟悉Windows编程模型；（了解UI设计基础知识、熟悉TCP/IP通讯开发技术、串口编程、线程安全编程者优先）
4.要求至少使用过一种数据库管理系统（Mysql、SqlServer、Oracle等）；
5.至少5年C#软件开发经验和自动化测试设备上位机研发经验，能承担上位机开发任务;
6.熟悉软件工程、软件开发规范、PC CIM等，有良好的软件编程习惯;
7.具有良好逻辑思维能力，可以独自进行局部技术分析；善于发现问题，总结问题；具有较好的学习能力及开创精神者优先；
8.公司主业务为机器视觉方向，有图像处理、运动控制、光学知识或经验者优先；
9.能支持项目开发，做事严谨踏实，责任心强，条理清楚，有很强的团队合作精神，吃苦耐劳，可适度出差。",3日内活跃,"苏州精濑光电有限公司
·
招聘专员",True,True,继续沟通,1785059858.518424,66b63bc48fcb4eafa5227394039c5bd3
06b79c031b25caa803V_2t6_EFZX,中级软件工程师,华亚智能,,10-15K·13薪,3-5年,本科,苏州吴中区珠海市华亚智能科技有限公司苏州分公司,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/06b79c031b25caa803V_2t6_EFZX.html,"1.按照要求对设备软件代码进行修改（编程语言：C#）；
2.进行非标自动化设备控制软件的编写（编程语言：C#）；
3.负责相关功能模块编写及验证（编程语言：C#）；
4.指导生产调试人员对所开发机台的调试；
5.按照要求对设备软件代码进行修改（编程语言：C#）；
6.上级领导安排其他工作；
7.熟悉MFC
8.有图像处理经验
9.有车载镜头检测相关算法（标定、终检）经验
任职要求：
1. 专业技能：
            1.掌握C#语言编程，熟练使用Visual Studio；
            2.本科及以上学历，电子工程、自动化、计算机或相关专业；
            3.一年以上自动化设备软件编程经验，优秀应届生亦可；
            4.拥有步进/伺服电机，运动控制卡等使用经验者优先；
            5.了解一些运动控制卡，独立编写运动控制程序佳；
2.其他要求： 
            1. 有汽车电子类非标自动化行业工作经验者优先
            2. 良好的敬业精神，有进取心与事业心，较强的抗压能力者优先",今日活跃,"华亚智能
·
人事经理主管",True,True,继续沟通,1785059890.371763,66b63bc48fcb4eafa5227394039c5bd3
486a1db9f289dfd903N809S1FVtY,软件工程师,逸美德,,10-15K·13薪,3-5年,学历不限,苏州吴中区逸美德科技股份有限公司,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/486a1db9f289dfd903N809S1FVtY.html,"1、带领团队完成算法项目，主导需求、设计和开发工作
2、参与项目前期需求，团队梯队建设和能力培养
3、软件开发流程的监督和执⾏
任职要求：
1、具备图像处理、计算机视觉相关⼯作经验，有扎实的数理基础，理⼯科专业优先；
2、熟练掌握C++/C#/Halcon/OpenCV其中2种语音，有实际代码开发经验；
3、在某一机器视觉领域（标定/3D测量/AOI/机器学习）有相关⼯作经验
4、丰富的项目经验，抗压能力强，学习能力强；",本周活跃,"逸美德
·
人事",True,True,继续沟通,1785059916.736573,66b63bc48fcb4eafa5227394039c5bd3
b2eef52290809dcd0nF_2tu9FFVT,嵌入式软件工程师,沛嘉医疗,,15-20K·15薪,5-10年,本科,苏州苏州工业园区沛嘉医疗全球总部基地,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/b2eef52290809dcd0nF_2tu9FFVT.html,"请注意，此岗位每周需要到嘉兴出差1-3天，需能够接受这样的出差！！！
工作职责:
1. 根据系统架构和临床场景，参与规划软件架构，包括UI，工作流，和电机功能模块，各类现场传感器反馈和控制等，根据需要进行代码编写，进行单元测试和系统集成测试；
2. 遵循软件开发流程，参与书写软件各项技术⽂档，包括不限于，软件架构说明书，设计需求，代码评审，测试协议和测试报告等；
3. 管理供应商完成软件设计，开发和验证；
4. 了解⾏业动态，参考前沿的论⽂研究，保持与最新的技术同步；
岗位要求:
1. 计算机科学，电子信息工程，⾃动化，生物医学工程或相关理工科专业本科及以上学历；
2. 5年及以上软件开发经验，熟悉ARM结构单片机(STM32系统)和嵌入式工控机系统的开发，医疗设备领域，有源医疗器械，工业自动化行业经验优先；
3. 嵌入式Linux环境下的C语言开发，熟悉内核裁剪，网络编程，多线程编程和通信管理，数据库设计和管理等；
4. 精通图像工具使用QT/GTK+等，有设计上位机组态工控系统或虚拟模拟器等，有远程分布式现场控制如图像视频信号采集处理的系统设计经验等。",3日内活跃,"沛嘉医疗
·
招聘者",True,True,继续沟通,1785059943.4821792,66b63bc48fcb4eafa5227394039c5bd3
2fd562f7bcf472290nZ52d67GVBT,软件工程师,苏州维嘉科技,,12-20K,3-5年,本科,苏州吴中区苏州维嘉科技股份有限公司188,图像处理,苏州,101190400,https://www.zhipin.com/job_detail/2fd562f7bcf472290nZ52d67GVBT.html,"工作职责
1、承担软件系统分析、设计、编码工作，并确保性能、质量和安全；
2、根据产品定义，完成各类开发文档的整理和编写；
3、对软件进行性能及稳定性优化；
4、解决开发中遇到的技术难点。
任职资格
1、⼤学本科以上学历，电⼦信息、软件⼯程、计算机、机电一体化、自动控制等相关专业；
2、3年以上开发经验；
3、有运动控制、图像识别、⾃动化控制、MES系统等任意一项行业经验者优先；
4、良好的沟通能力及处理困难问题的能力，对工业自动化行业有热情；
5、能够与团队成员很好的合作，承担起项目进度的压力。
6、负责开发上位机软件和非标自动化软件",3日内活跃,"苏州维嘉科技
·
副总经理",True,True,继续沟通,1785059960.3255801,66b63bc48fcb4eafa5227394039c5bd3
